## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\shareddocs\sm\procenko001-002.idf
## Date:	25.04.2015 14:47:46
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Trial
## Trial Count:	21
## Uses Plane File:	False
## Number of Samples:	39861
## Reversed:	none
## [Run]
## Subject:	procenko001-002
## Description:	Run27
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;108)
## Calibration Point 2:	Position(1728;270)
## Calibration Point 3:	Position(1440;972)
## Calibration Point 4:	Position(192;810)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1134-06012-NRB
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],L Event Info
22794146974,SMP,18,503.91,195.04,Fixation
22794150961,SMP,18,502.43,195.48,Fixation
22794154962,SMP,18,501.02,195.68,Fixation
22794158963,SMP,18,500.76,195.05,Fixation
22794162983,SMP,18,500.02,196.64,Fixation
22794166980,SMP,18,499.58,196.44,Fixation
22794170960,SMP,18,499.23,195.41,Fixation
22794174983,SMP,18,499.18,195.07,Fixation
22794178963,SMP,18,499.31,194.75,Fixation
22794182991,SMP,18,498.86,194.36,Fixation
22794186957,SMP,18,500.25,193.93,Fixation
22794190877,SMP,18,499.88,192.91,Fixation
22794194995,SMP,18,501.38,191.54,Saccade
22794198975,SMP,18,504.65,193.98,Saccade
22794202962,SMP,18,521.85,198.61,Saccade
22794206876,SMP,18,543.96,201.50,Saccade
22794210858,SMP,18,561.51,212.17,Saccade
22794214836,SMP,18,562.82,217.15,Saccade
22794218832,SMP,18,560.56,223.77,Saccade
22794222874,SMP,18,556.62,224.36,Saccade
22794226843,SMP,18,549.91,225.96,Fixation
22794230841,SMP,18,552.20,227.35,Fixation
22794234832,SMP,18,555.25,228.67,Fixation
22794238876,SMP,18,558.17,228.56,Fixation
22794242837,SMP,18,560.72,229.32,Fixation
22794246856,SMP,18,560.51,228.48,Fixation
22794250871,SMP,18,559.07,228.34,Fixation
22794254885,SMP,18,559.82,227.20,Fixation
22794258853,SMP,18,558.51,226.59,Fixation
22794262839,SMP,18,558.05,225.65,Fixation
22794266833,SMP,18,556.86,224.86,Fixation
22794270871,SMP,18,556.56,223.97,Fixation
22794274844,SMP,18,558.59,224.21,Fixation
22794278838,SMP,18,559.29,224.01,Fixation
22794282836,SMP,18,557.52,225.96,Fixation
22794286893,SMP,18,556.66,227.13,Fixation
22794290858,SMP,18,556.64,229.14,Fixation
22794294855,SMP,18,558.44,230.47,Fixation
22794298836,SMP,18,559.10,231.93,Fixation
22794302877,SMP,18,559.69,232.05,Fixation
22794306835,SMP,18,561.77,232.71,Fixation
22794310849,SMP,18,562.16,234.09,Fixation
22794314831,SMP,18,564.88,234.97,Fixation
22794318851,SMP,18,565.49,234.67,Fixation
22794322853,SMP,18,567.33,235.79,Fixation
22794326856,SMP,18,570.19,235.42,Fixation
22794330836,SMP,18,572.08,235.13,Fixation
22794334850,SMP,18,572.52,235.75,Fixation
22794338849,SMP,18,572.97,235.26,Fixation
22794342837,SMP,18,572.32,233.59,Fixation
22794346834,SMP,18,571.45,232.45,Fixation
22794350884,SMP,18,567.67,232.66,Fixation
22794354859,SMP,18,566.84,230.56,Fixation
22794358878,SMP,18,564.64,230.64,Fixation
22794362834,SMP,18,561.97,230.90,Fixation
22794366876,SMP,18,563.42,228.57,Fixation
22794370855,SMP,18,560.29,227.54,Fixation
22794374849,SMP,18,559.31,227.45,Fixation
22794378835,SMP,18,559.08,227.20,Fixation
22794382881,SMP,18,558.76,226.48,Fixation
22794386859,SMP,18,558.64,227.60,Fixation
22794390850,SMP,18,559.70,228.87,Fixation
22794394840,SMP,18,561.38,229.57,Fixation
22794398876,SMP,18,564.11,231.51,Fixation
22794402834,SMP,18,565.89,233.05,Fixation
22794406875,SMP,18,569.22,234.54,Fixation
22794410835,SMP,18,570.11,237.09,Fixation
22794414885,SMP,18,570.95,238.11,Fixation
22794418838,SMP,18,572.29,238.09,Fixation
22794422850,SMP,18,573.29,238.30,Fixation
22794426839,SMP,18,574.31,238.85,Fixation
22794430896,SMP,18,574.19,239.24,Fixation
22794434839,SMP,18,575.43,239.28,Fixation
22794438851,SMP,18,574.76,239.66,Fixation
22794442833,SMP,18,575.12,239.40,Fixation
22794446869,SMP,18,573.31,239.07,Fixation
22794450846,SMP,18,573.05,238.44,Fixation
22794454844,SMP,18,575.36,236.40,Fixation
22794458839,SMP,18,574.31,235.43,Fixation
22794462861,SMP,18,574.07,234.57,Fixation
22794466839,SMP,18,573.48,235.50,Fixation
22794470841,SMP,18,569.57,235.45,Fixation
22794474833,SMP,18,561.32,234.11,Fixation
22794478897,SMP,18,555.88,232.90,Fixation
22794482858,SMP,18,555.70,232.57,Fixation
22794486854,SMP,18,555.97,231.49,Fixation
22794490836,SMP,18,555.57,231.29,Fixation
22794494884,SMP,18,554.00,230.42,Fixation
22794498851,SMP,18,550.52,231.38,Fixation
22794502862,SMP,18,546.94,231.82,Fixation
22794506838,SMP,18,546.24,231.66,Fixation
22794510888,SMP,18,546.07,231.19,Fixation
22794514875,SMP,18,547.60,230.44,Fixation
22794518848,SMP,18,550.51,230.81,Fixation
22794522834,SMP,18,553.28,230.30,Fixation
22794526843,SMP,18,554.90,229.98,Fixation
22794530846,SMP,18,553.19,229.30,Fixation
22794534853,SMP,18,555.07,228.74,Fixation
22794538849,SMP,18,554.62,228.30,Fixation
22794542872,SMP,18,555.60,227.85,Fixation
22794546840,SMP,18,555.58,227.89,Fixation
22794550880,SMP,18,555.79,228.23,Fixation
22794554836,SMP,18,553.99,227.49,Fixation
22794558882,SMP,18,551.70,226.85,Fixation
22794562844,SMP,18,551.77,225.89,Fixation
22794566838,SMP,18,551.55,225.89,Fixation
22794570836,SMP,18,551.65,225.76,Fixation
22794574876,SMP,18,554.40,226.11,Fixation
22794578856,SMP,18,553.53,226.07,Fixation
22794582845,SMP,18,557.24,226.04,Fixation
22794586838,SMP,18,555.24,225.69,Fixation
22794590883,SMP,18,556.81,224.86,Fixation
22794594858,SMP,18,555.87,224.85,Fixation
22794598849,SMP,18,557.28,224.58,Fixation
22794602839,SMP,18,559.17,223.83,Fixation
22794606892,SMP,18,557.42,224.44,Fixation
22794610850,SMP,18,557.43,224.30,Fixation
22794614841,SMP,18,558.75,223.55,Fixation
22794618837,SMP,18,558.23,223.12,Fixation
22794622906,SMP,18,559.31,222.91,Fixation
22794626876,SMP,18,559.13,222.88,Fixation
22794630865,SMP,18,560.79,223.37,Fixation
22794634836,SMP,18,563.01,224.05,Fixation
22794638886,SMP,18,566.06,224.39,Fixation
22794642843,SMP,18,564.55,225.68,Fixation
22794646851,SMP,18,568.35,226.20,Fixation
22794650836,SMP,18,568.37,225.98,Fixation
22794654872,SMP,18,570.96,226.98,Fixation
22794658877,SMP,18,571.82,228.26,Fixation
22794662848,SMP,18,572.56,229.35,Fixation
22794666846,SMP,18,573.11,230.32,Fixation
22794670880,SMP,18,574.31,230.85,Fixation
22794674870,SMP,18,573.12,230.27,Fixation
22794678864,SMP,18,573.42,229.81,Fixation
22794682836,SMP,18,572.69,229.96,Fixation
22794686851,SMP,18,573.72,230.51,Fixation
22794690877,SMP,18,572.44,232.13,Fixation
22794694841,SMP,18,572.83,231.89,Fixation
22794698840,SMP,18,572.15,231.01,Fixation
22794702896,SMP,18,571.46,231.26,Fixation
22794706868,SMP,18,570.66,231.35,Fixation
22794710853,SMP,18,569.33,232.28,Fixation
22794714840,SMP,18,568.53,232.70,Fixation
22794718839,SMP,18,568.76,234.30,Fixation
22794722882,SMP,18,571.92,236.35,Fixation
22794726858,SMP,18,575.87,240.29,Fixation
22794730839,SMP,18,576.57,245.99,Fixation
22794734866,SMP,18,576.70,251.64,Fixation
22794738881,SMP,18,578.40,251.93,Fixation
22794742855,SMP,18,579.81,253.72,Fixation
22794746847,SMP,18,581.91,253.78,Fixation
22794750869,SMP,18,583.79,254.29,Fixation
22794754853,SMP,18,585.54,255.02,Fixation
22794758843,SMP,18,586.04,258.23,Fixation
22794762842,SMP,18,586.61,259.47,Fixation
22794766867,SMP,18,584.82,260.90,Fixation
22794770845,SMP,18,583.53,259.83,Fixation
22794774846,SMP,18,582.40,258.87,Fixation
22794778844,SMP,18,584.70,258.24,Fixation
22794782872,SMP,18,583.79,258.37,Fixation
22794786853,SMP,18,582.84,257.53,Fixation
22794790843,SMP,18,583.31,257.69,Fixation
22794794858,SMP,18,583.37,257.99,Fixation
22794798869,SMP,18,585.69,256.94,Fixation
22794802853,SMP,18,584.25,255.81,Fixation
22794806855,SMP,18,585.82,253.92,Fixation
22794810850,SMP,18,588.11,252.16,Fixation
22794814867,SMP,18,588.45,250.59,Fixation
22794818880,SMP,18,588.00,249.53,Fixation
22794822873,SMP,18,586.76,249.57,Fixation
22794826872,SMP,18,585.78,248.49,Fixation
22794830840,SMP,18,585.74,247.12,Fixation
22794834885,SMP,18,585.27,245.65,Fixation
22794838842,SMP,18,585.42,243.51,Fixation
22794842851,SMP,18,585.75,242.81,Fixation
22794846868,SMP,18,584.07,241.62,Fixation
22794850848,SMP,18,583.87,241.65,Fixation
22794854880,SMP,18,583.01,242.77,Fixation
22794858860,SMP,18,582.77,246.90,Fixation
22794862844,SMP,18,582.84,244.13,Fixation
22794866853,SMP,18,581.84,245.76,Fixation
22794870852,SMP,18,581.05,243.65,Fixation
22794874863,SMP,18,581.66,244.13,Fixation
22794878840,SMP,18,581.59,243.53,Fixation
22794882858,SMP,18,583.23,244.25,Fixation
22794886862,SMP,18,582.74,244.06,Fixation
22794890841,SMP,18,583.25,243.93,Fixation
22794894841,SMP,18,584.58,245.09,Fixation
22794898871,SMP,18,581.33,245.61,Fixation
22794902860,SMP,18,578.97,244.32,Fixation
22794906869,SMP,18,579.97,244.98,Fixation
22794910839,SMP,18,582.31,244.62,Fixation
22794914855,SMP,18,581.48,245.53,Fixation
22794918860,SMP,18,580.91,246.12,Fixation
22794922856,SMP,18,584.01,246.53,Fixation
22794926867,SMP,18,583.13,245.86,Saccade
22794930867,SMP,18,577.68,246.13,Saccade
22794934853,SMP,18,553.88,242.36,Saccade
22794938858,SMP,18,549.94,236.69,Saccade
22794942880,SMP,18,523.14,221.44,Saccade
22794946853,SMP,18,519.19,213.72,Saccade
22794950881,SMP,18,523.34,208.96,Saccade
22794954852,SMP,18,529.51,213.50,Fixation
22794958874,SMP,18,519.66,208.21,Fixation
22794962851,SMP,18,519.37,211.99,Fixation
22794966849,SMP,18,521.39,212.08,Fixation
22794970854,SMP,18,520.29,207.21,Fixation
22794974867,SMP,18,517.31,205.52,Fixation
22794978842,SMP,18,515.89,203.78,Fixation
22794982863,SMP,18,512.48,202.98,Fixation
22794986841,SMP,18,509.14,203.14,Fixation
22794990870,SMP,18,509.05,204.75,Fixation
22794994855,SMP,18,506.42,205.63,Fixation
22794998871,SMP,18,504.35,205.21,Fixation
22795002860,SMP,18,503.22,204.44,Fixation
22795006869,SMP,18,502.16,204.26,Fixation
22795010847,SMP,18,502.41,202.30,Fixation
22795014868,SMP,18,503.72,201.58,Fixation
22795018863,SMP,18,505.21,200.20,Fixation
22795022866,SMP,18,503.46,198.24,Fixation
22795026887,SMP,18,508.85,199.97,Fixation
22795030856,SMP,18,509.90,200.98,Fixation
22795034844,SMP,18,511.30,201.99,Fixation
22795038878,SMP,18,512.54,200.92,Fixation
22795042851,SMP,18,514.84,202.03,Fixation
22795046843,SMP,18,516.08,205.04,Fixation
22795050862,SMP,18,517.08,205.96,Fixation
22795054839,SMP,18,518.27,207.80,Fixation
22795058861,SMP,18,517.12,207.71,Fixation
22795062877,SMP,18,516.32,209.92,Fixation
22795066842,SMP,18,516.93,211.42,Fixation
22795070872,SMP,18,515.58,211.01,Fixation
22795074849,SMP,18,515.06,211.74,Fixation
22795078849,SMP,18,515.71,210.72,Fixation
22795082852,SMP,18,511.65,211.87,Fixation
22795086841,SMP,18,505.64,211.38,Fixation
22795090855,SMP,18,502.98,209.37,Fixation
22795094842,SMP,18,505.69,208.91,Fixation
22795098850,SMP,18,507.06,208.52,Fixation
22795102843,SMP,18,504.46,206.92,Fixation
22795106843,SMP,18,500.38,204.59,Fixation
22795110866,SMP,18,499.84,202.83,Fixation
22795114853,SMP,18,502.85,201.76,Fixation
22795118841,SMP,18,504.04,200.61,Fixation
22795122864,SMP,18,501.79,202.50,Fixation
22795126853,SMP,18,502.98,202.15,Fixation
22795130857,SMP,18,504.86,200.16,Fixation
22795134844,SMP,18,508.58,199.53,Fixation
22795138865,SMP,18,509.71,198.75,Fixation
22795142863,SMP,18,510.85,197.23,Fixation
22795146881,SMP,18,513.76,198.55,Fixation
22795150844,SMP,18,515.95,198.06,Fixation
22795154848,SMP,18,517.26,198.12,Fixation
22795158850,SMP,18,517.46,197.99,Fixation
22795162845,SMP,18,514.22,197.45,Fixation
22795166840,SMP,18,509.08,195.81,Fixation
22795170868,SMP,18,508.37,196.41,Fixation
22795174862,SMP,18,510.13,196.22,Fixation
22795178856,SMP,18,508.74,196.63,Fixation
22795182842,SMP,18,508.09,196.05,Fixation
22795186882,SMP,18,504.81,194.59,Fixation
22795190853,SMP,18,506.27,192.17,Fixation
22795194868,SMP,18,498.98,191.27,Fixation
22795198841,SMP,18,500.73,190.95,Fixation
22795202853,SMP,18,499.90,192.28,Fixation
22795206846,SMP,18,498.97,193.89,Fixation
22795210848,SMP,18,501.57,195.29,Fixation
22795214843,SMP,18,503.28,193.40,Fixation
22795218876,SMP,18,502.70,193.98,Fixation
22795222852,SMP,18,502.34,194.21,Fixation
22795226850,SMP,18,502.87,192.74,Fixation
22795230844,SMP,18,504.05,193.78,Fixation
22795234852,SMP,18,503.92,195.45,Fixation
22795238846,SMP,18,504.80,196.89,Fixation
22795242857,SMP,18,505.71,198.66,Fixation
22795246843,SMP,18,506.32,198.09,Fixation
22795250875,SMP,18,508.66,197.74,Fixation
22795254867,SMP,18,508.91,196.22,Fixation
22795258846,SMP,18,508.64,195.51,Fixation
22795262847,SMP,18,510.21,194.66,Fixation
22795266853,SMP,18,511.51,195.48,Fixation
22795270856,SMP,18,511.77,195.92,Fixation
22795274863,SMP,18,511.87,195.99,Fixation
22795278750,SMP,18,512.95,195.64,Fixation
22795282884,SMP,18,514.24,196.07,Fixation
22795286884,SMP,18,514.04,195.97,Fixation
22795290860,SMP,18,511.05,197.22,Fixation
22795294753,SMP,18,512.11,201.05,Fixation
22795298866,SMP,18,509.01,203.28,Fixation
22795302866,SMP,18,507.76,206.50,Fixation
22795306852,SMP,18,504.15,207.69,Fixation
22795310754,SMP,18,505.40,207.45,Fixation
22795314866,SMP,18,505.25,208.07,Fixation
22795318881,SMP,18,504.82,210.60,Fixation
22795322867,SMP,18,503.51,209.96,Fixation
22795326752,SMP,18,502.38,209.87,Fixation
22795330874,SMP,18,500.69,211.46,Fixation
22795334853,SMP,18,499.76,211.76,Fixation
22795338849,SMP,18,498.60,210.69,Saccade
22795342748,SMP,18,505.85,212.06,Saccade
22795346868,SMP,18,521.54,214.96,Saccade
22795350874,SMP,18,560.69,218.92,Saccade
22795354859,SMP,18,573.47,226.17,Saccade
22795358846,SMP,18,574.10,234.20,Saccade
22795362867,SMP,18,570.89,232.90,Fixation
22795366860,SMP,18,572.73,235.73,Fixation
22795370849,SMP,18,571.65,233.49,Fixation
22795374844,SMP,18,567.09,234.64,Fixation
22795378852,SMP,18,566.31,234.91,Fixation
22795382857,SMP,18,568.98,236.84,Fixation
22795386845,SMP,18,569.68,237.92,Fixation
22795390751,SMP,18,571.76,238.74,Fixation
22795394882,SMP,18,571.75,240.15,Fixation
22795398864,SMP,18,570.12,241.80,Fixation
22795402851,SMP,18,569.43,243.73,Fixation
22795406845,SMP,18,568.86,246.48,Fixation
22795410859,SMP,18,568.82,246.85,Fixation
22795414850,SMP,18,568.00,247.22,Fixation
22795418859,SMP,18,567.38,250.60,Fixation
22795422845,SMP,18,569.06,254.02,Fixation
22795426869,SMP,18,569.21,256.44,Fixation
22795430867,SMP,18,569.86,256.96,Fixation
22795434855,SMP,18,569.04,258.59,Fixation
22795438846,SMP,18,567.99,259.16,Fixation
22795442861,SMP,18,568.15,258.51,Fixation
22795446882,SMP,18,567.39,257.89,Fixation
22795450858,SMP,18,566.43,257.18,Fixation
22795454845,SMP,18,565.83,257.35,Fixation
22795458876,SMP,18,565.65,257.71,Fixation
22795462857,SMP,18,565.56,257.03,Fixation
22795466871,SMP,18,565.61,256.11,Fixation
22795470847,SMP,18,565.40,256.18,Fixation
22795474873,SMP,18,564.03,256.42,Fixation
22795478865,SMP,18,564.46,255.59,Fixation
22795482851,SMP,18,564.90,255.86,Fixation
22795486751,SMP,18,563.88,256.26,Fixation
22795490864,SMP,18,564.53,256.52,Fixation
22795494855,SMP,18,564.40,256.02,Fixation
22795498861,SMP,18,564.58,254.99,Fixation
22795502748,SMP,18,563.91,254.92,Fixation
22795506855,SMP,18,563.49,254.49,Fixation
22795510884,SMP,18,563.66,255.56,Fixation
22795514849,SMP,18,565.30,255.70,Fixation
22795518751,SMP,18,566.88,256.65,Fixation
22795522872,SMP,18,566.06,257.50,Fixation
22795526849,SMP,18,564.60,257.46,Fixation
22795530881,SMP,18,566.54,257.73,Fixation
22795534751,SMP,18,565.24,257.96,Saccade
22795538853,SMP,18,563.07,255.68,Saccade
22795542856,SMP,18,553.55,240.00,Saccade
22795546865,SMP,18,514.02,220.06,Saccade
22795550753,SMP,18,496.82,200.12,Saccade
22795554865,SMP,18,489.53,198.00,Saccade
22795558857,SMP,18,494.54,201.48,Fixation
22795562859,SMP,18,500.94,200.02,Fixation
22795566756,SMP,18,510.06,200.53,Fixation
22795570879,SMP,18,504.36,200.28,Fixation
22795574863,SMP,18,505.72,200.20,Fixation
22795578859,SMP,18,506.94,199.57,Fixation
22795582844,SMP,18,505.38,198.18,Fixation
22795586849,SMP,18,503.30,197.37,Fixation
22795590876,SMP,18,503.97,198.23,Fixation
22795594846,SMP,18,505.42,199.39,Fixation
22795598721,SMP,18,507.67,200.35,Fixation
22795602852,SMP,18,508.04,200.58,Fixation
22795606764,SMP,18,508.49,200.97,Fixation
22795610730,SMP,18,509.92,200.81,Fixation
22795614720,SMP,18,510.69,200.06,Fixation
22795618734,SMP,18,509.75,199.50,Fixation
22795622763,SMP,18,510.32,198.96,Fixation
22795626732,SMP,18,507.28,198.27,Fixation
22795630724,SMP,18,507.95,198.35,Fixation
22795634724,SMP,18,507.98,198.28,Fixation
22795638722,SMP,18,508.50,197.88,Fixation
22795642726,SMP,18,509.57,198.41,Fixation
22795646722,SMP,18,509.62,198.45,Fixation
22795650743,SMP,18,511.35,197.94,Fixation
22795654731,SMP,18,510.08,197.80,Fixation
22795658723,SMP,18,508.52,198.27,Fixation
22795662721,SMP,18,507.35,198.29,Fixation
22795666745,SMP,18,504.54,198.42,Fixation
22795670748,SMP,18,503.94,199.13,Fixation
22795674725,SMP,18,502.70,199.31,Fixation
22795678749,SMP,18,501.60,199.39,Fixation
22795682728,SMP,18,499.98,200.21,Fixation
22795686733,SMP,18,500.14,199.50,Fixation
22795690728,SMP,18,497.29,200.19,Fixation
22795694723,SMP,18,495.68,201.59,Fixation
22795698736,SMP,18,495.05,201.90,Fixation
22795702757,SMP,18,494.94,202.86,Fixation
22795706743,SMP,18,496.23,202.85,Fixation
22795710721,SMP,18,496.77,203.14,Fixation
22795714730,SMP,18,497.13,202.84,Fixation
22795718724,SMP,18,498.31,202.19,Fixation
22795722730,SMP,18,499.00,202.80,Fixation
22795726754,SMP,18,497.93,201.71,Fixation
22795730727,SMP,18,499.11,202.75,Fixation
22795734736,SMP,18,500.93,201.99,Fixation
22795738734,SMP,18,501.04,201.06,Fixation
22795742722,SMP,18,501.07,202.01,Fixation
22795746762,SMP,18,500.59,202.03,Fixation
22795750759,SMP,18,500.18,202.71,Fixation
22795754730,SMP,18,500.37,203.14,Fixation
22795758750,SMP,18,500.08,204.02,Fixation
22795762752,SMP,18,498.43,205.41,Fixation
22795766748,SMP,18,498.53,206.25,Fixation
22795770755,SMP,18,500.35,207.94,Fixation
22795774751,SMP,18,498.92,207.33,Fixation
22795778727,SMP,18,503.94,210.13,Fixation
22795782747,SMP,18,503.60,211.41,Fixation
22795786732,SMP,18,505.78,211.77,Fixation
22795790724,SMP,18,506.13,212.57,Fixation
22795794740,SMP,18,509.34,212.67,Fixation
22795798745,SMP,18,510.64,213.33,Fixation
22795802747,SMP,18,510.13,213.08,Fixation
22795806751,SMP,18,509.28,212.31,Fixation
22795810727,SMP,18,511.31,212.45,Fixation
22795814743,SMP,18,511.23,212.13,Fixation
22795818741,SMP,18,512.14,212.67,Fixation
22795822725,SMP,18,511.08,211.46,Fixation
22795826723,SMP,18,508.92,211.15,Fixation
22795830727,SMP,18,510.00,210.42,Fixation
22795834757,SMP,18,509.94,209.60,Fixation
22795838722,SMP,18,509.50,208.68,Fixation
22795842736,SMP,18,507.55,207.77,Fixation
22795846733,SMP,18,508.06,206.72,Fixation
22795850738,SMP,18,508.43,206.73,Fixation
22795854726,SMP,18,508.40,205.56,Fixation
22795858727,SMP,18,507.52,204.48,Fixation
22795862737,SMP,18,507.71,203.06,Fixation
22795866729,SMP,18,507.22,201.42,Fixation
22795870750,SMP,18,508.29,201.23,Fixation
22795874733,SMP,18,507.58,201.52,Fixation
22795878734,SMP,18,507.74,200.88,Fixation
22795882749,SMP,18,507.01,199.58,Fixation
22795886754,SMP,18,508.16,199.73,Fixation
22795890751,SMP,18,509.18,199.40,Fixation
22795894735,SMP,18,508.14,199.48,Fixation
22795898762,SMP,18,507.23,198.60,Saccade
22795902723,SMP,18,509.84,198.87,Saccade
22795906741,SMP,18,524.61,205.24,Saccade
22795910754,SMP,18,557.96,215.11,Saccade
22795914735,SMP,18,598.74,227.87,Saccade
22795918724,SMP,18,597.84,238.02,Saccade
22795922747,SMP,18,594.19,241.36,Saccade
22795926741,SMP,18,597.85,242.78,Fixation
22795930747,SMP,18,593.46,244.51,Fixation
22795934752,SMP,18,587.52,243.19,Fixation
22795938756,SMP,18,587.76,244.01,Fixation
22795942736,SMP,18,590.59,245.02,Fixation
22795946739,SMP,18,593.81,246.47,Fixation
22795950760,SMP,18,593.78,247.20,Fixation
22795954725,SMP,18,594.92,246.24,Fixation
22795958736,SMP,18,594.28,245.18,Fixation
22795962737,SMP,18,592.40,243.27,Fixation
22795966761,SMP,18,591.69,241.66,Fixation
22795970726,SMP,18,593.43,239.93,Fixation
22795974765,SMP,18,593.09,239.05,Fixation
22795978732,SMP,18,594.65,238.34,Fixation
22795982768,SMP,18,595.44,237.56,Fixation
22795986721,SMP,18,596.68,237.46,Fixation
22795990765,SMP,18,594.10,238.87,Fixation
22795994735,SMP,18,591.99,237.88,Fixation
22795998774,SMP,18,591.77,238.08,Fixation
22796002721,SMP,18,591.76,238.04,Fixation
22796006743,SMP,18,590.72,238.76,Fixation
22796010735,SMP,18,587.92,239.81,Fixation
22796014764,SMP,18,585.35,239.51,Fixation
22796018720,SMP,18,583.62,240.55,Fixation
22796022746,SMP,18,581.16,240.54,Fixation
22796026727,SMP,18,581.32,240.85,Fixation
22796030766,SMP,18,577.68,240.97,Fixation
22796034721,SMP,18,577.16,240.51,Fixation
22796038751,SMP,18,578.32,240.45,Fixation
22796042766,SMP,18,575.16,241.90,Fixation
22796046777,SMP,18,573.23,242.13,Fixation
22796050724,SMP,18,572.46,241.58,Fixation
22796054728,SMP,18,572.47,241.36,Fixation
22796058768,SMP,18,571.56,242.45,Fixation
22796062770,SMP,18,571.62,242.76,Fixation
22796066730,SMP,18,572.51,244.15,Fixation
22796070742,SMP,18,574.04,244.54,Fixation
22796074742,SMP,18,575.78,243.62,Fixation
22796078768,SMP,18,577.12,243.69,Fixation
22796082736,SMP,18,579.32,244.43,Fixation
22796086732,SMP,18,581.24,243.42,Fixation
22796090730,SMP,18,582.85,243.71,Fixation
22796094764,SMP,18,583.92,244.06,Fixation
22796098724,SMP,18,584.98,243.48,Fixation
22796102743,SMP,18,586.13,242.94,Fixation
22796106727,SMP,18,586.88,241.44,Fixation
22796110762,SMP,18,587.13,240.34,Fixation
22796114722,SMP,18,586.45,239.22,Fixation
22796118729,SMP,18,585.14,239.24,Fixation
22796122734,SMP,18,581.10,238.99,Fixation
22796126762,SMP,18,580.34,236.54,Fixation
22796130723,SMP,18,580.42,235.51,Fixation
22796134733,SMP,18,580.70,234.16,Fixation
22796138734,SMP,18,581.56,231.73,Fixation
22796142732,SMP,18,581.87,230.61,Fixation
22796146722,SMP,18,581.95,228.13,Fixation
22796150771,SMP,18,582.75,225.70,Fixation
22796154729,SMP,18,583.18,224.32,Fixation
22796158767,SMP,18,584.22,223.53,Fixation
22796162728,SMP,18,583.93,222.34,Fixation
22796166734,SMP,18,586.00,221.20,Fixation
22796170750,SMP,18,586.73,221.82,Fixation
22796174766,SMP,18,585.61,221.69,Fixation
22796178723,SMP,18,583.82,222.93,Fixation
22796182730,SMP,18,584.16,224.42,Fixation
22796186769,SMP,18,582.10,226.38,Fixation
22796190783,SMP,18,582.52,227.69,Fixation
22796194723,SMP,18,581.10,230.16,Fixation
22796198734,SMP,18,579.80,232.33,Fixation
22796202747,SMP,18,579.43,233.26,Fixation
22796206765,SMP,18,578.83,234.39,Fixation
22796210725,SMP,18,578.49,236.30,Fixation
22796214729,SMP,18,577.23,237.47,Fixation
22796218729,SMP,18,577.56,238.62,Fixation
22796222762,SMP,18,578.06,239.78,Fixation
22796226726,SMP,18,578.59,242.18,Fixation
22796230769,SMP,18,579.67,242.55,Fixation
22796234771,SMP,18,583.41,244.21,Fixation
22796238776,SMP,18,584.48,244.51,Saccade
22796242724,SMP,18,580.52,244.90,Saccade
22796246738,SMP,18,555.00,240.35,Saccade
22796250742,SMP,18,541.93,234.75,Saccade
22796254777,SMP,18,533.41,226.83,Saccade
22796258731,SMP,18,534.26,224.77,Saccade
22796262745,SMP,18,538.35,222.27,Fixation
22796266740,SMP,18,532.54,218.81,Fixation
22796270763,SMP,18,534.70,219.26,Fixation
22796274724,SMP,18,531.97,216.05,Fixation
22796278731,SMP,18,529.79,213.84,Fixation
22796282753,SMP,18,532.06,214.04,Fixation
22796286731,SMP,18,529.90,212.39,Fixation
22796290728,SMP,18,530.59,211.94,Fixation
22796294750,SMP,18,531.34,212.75,Fixation
22796298767,SMP,18,531.34,213.17,Fixation
22796302766,SMP,18,531.05,213.18,Fixation
22796306725,SMP,18,529.62,213.62,Fixation
22796310735,SMP,18,528.84,214.33,Fixation
22796314748,SMP,18,528.25,213.65,Fixation
22796318738,SMP,18,527.68,213.66,Fixation
22796322726,SMP,18,528.43,212.94,Fixation
22796326762,SMP,18,528.15,211.70,Fixation
22796330744,SMP,18,528.14,210.57,Fixation
22796334781,SMP,18,528.28,210.04,Fixation
22796338726,SMP,18,530.06,210.00,Fixation
22796342759,SMP,18,530.91,210.62,Fixation
22796346770,SMP,18,530.85,209.97,Fixation
22796350732,SMP,18,530.74,209.36,Fixation
22796354733,SMP,18,531.13,208.25,Fixation
22796358747,SMP,18,530.67,207.77,Fixation
22796362748,SMP,18,529.10,207.05,Fixation
22796366756,SMP,18,528.39,206.88,Fixation
22796370729,SMP,18,527.05,206.20,Fixation
22796374747,SMP,18,524.87,205.47,Fixation
22796378752,SMP,18,525.14,206.07,Fixation
22796382756,SMP,18,523.42,204.51,Fixation
