## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\begazedatafromstimulipc\fw\data4Paul\ARU\EMIP3_2_1\ARU-P05-[fbc020e3-72c0-4603-ae37-7180360735d5]\ARU-P05-eye_data.idf
## Date:	27.07.2015 22:59:53
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8325
## Reversed:	none
## [Run]
## Subject:	ARU-P05
## Description:	Run5
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX0993602-1450//SMI_RED250mobile
## Operating System :	6.2.9200
## IView X Version:	4.2.0.0
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT, POR
##
Time,Type,Trial,R POR X [px],R POR Y [px],R Event Info
832021430,SMP,1,1043.6842,264.2008,Fixation
832025433,SMP,1,1045.9162,262.0261,Fixation
832029436,SMP,1,1046.5355,257.4605,Fixation
832033439,SMP,1,1048.9073,256.4471,Fixation
832037442,SMP,1,1050.1698,249.9793,Fixation
832041445,SMP,1,1052.3543,246.4498,Fixation
832045448,SMP,1,1055.4896,243.8917,Fixation
832049450,SMP,1,1058.0993,238.2291,Fixation
832053453,SMP,1,1060.1610,238.3300,Fixation
832057456,SMP,1,1062.6995,234.5558,Fixation
832061459,SMP,1,1061.1771,239.4800,Fixation
832065462,SMP,1,1060.3584,239.1931,Fixation
832069465,SMP,1,1057.9154,240.3889,Fixation
832073467,SMP,1,1055.0800,239.0911,Fixation
832077470,SMP,1,1055.3057,240.5426,Fixation
832081473,SMP,1,1051.9963,243.5083,Fixation
832085476,SMP,1,1050.9185,243.6573,Fixation
832089479,SMP,1,1050.1522,245.6500,Fixation
832093482,SMP,1,1050.0434,247.9540,Fixation
832097484,SMP,1,1049.8071,250.0668,Fixation
832101487,SMP,1,1049.0826,253.8558,Fixation
832105490,SMP,1,1049.8682,255.5590,Fixation
832109493,SMP,1,1049.9588,257.6561,Fixation
832113496,SMP,1,1048.7021,257.3511,Fixation
832117499,SMP,1,1046.8912,259.8931,Fixation
832121501,SMP,1,1047.0075,260.7900,Saccade
832125504,SMP,1,1049.6658,261.5433,Saccade
832129507,SMP,1,1076.3435,262.1538,Saccade
832133510,SMP,1,1137.7864,265.9216,Saccade
832137513,SMP,1,1144.7756,267.3543,Saccade
832141516,SMP,1,1138.6180,267.0253,Saccade
832145513,SMP,1,1133.8949,265.9103,Saccade
832149508,SMP,1,1128.3695,263.3582,Saccade
832153503,SMP,1,1128.3928,261.0090,Fixation
832157497,SMP,1,1128.9953,258.8390,Fixation
832161492,SMP,1,1135.5613,254.6603,Fixation
832165486,SMP,1,1141.2869,254.7512,Fixation
832169481,SMP,1,1147.2463,255.2744,Fixation
832173476,SMP,1,1148.4195,255.9413,Fixation
832177470,SMP,1,1145.7228,253.9727,Fixation
832181465,SMP,1,1143.5267,252.9116,Fixation
832185459,SMP,1,1138.8351,253.5526,Fixation
832189454,SMP,1,1137.9912,251.5117,Fixation
832193448,SMP,1,1137.3194,252.7732,Fixation
832197443,SMP,1,1139.8742,252.7008,Fixation
832201438,SMP,1,1138.4714,253.3621,Fixation
832205432,SMP,1,1136.9487,253.5022,Fixation
832209427,SMP,1,1134.0971,253.3430,Fixation
832213421,SMP,1,1130.4637,252.4896,Fixation
832217416,SMP,1,1130.8855,251.9482,Fixation
832221411,SMP,1,1128.8571,251.0601,Fixation
832225405,SMP,1,1126.8174,250.6943,Fixation
832229400,SMP,1,1128.0597,248.8193,Fixation
832233394,SMP,1,1128.6979,248.0195,Fixation
832237389,SMP,1,1129.1398,249.5780,Fixation
832241384,SMP,1,1129.9760,249.6183,Fixation
832245378,SMP,1,1130.3719,245.1079,Fixation
832249373,SMP,1,1131.6144,245.5634,Fixation
832253367,SMP,1,1131.4615,245.8556,Fixation
832257362,SMP,1,1131.7413,249.2655,Fixation
832261357,SMP,1,1132.5714,252.7545,Fixation
832265351,SMP,1,1133.4768,255.4779,Fixation
832269346,SMP,1,1134.8344,257.7105,Fixation
832273340,SMP,1,1132.7926,253.5345,Fixation
832277335,SMP,1,1134.7594,253.3226,Saccade
832281329,SMP,1,1135.1955,249.8930,Saccade
832285324,SMP,1,1124.9052,251.0893,Saccade
832289319,SMP,1,1021.8230,248.6348,Saccade
832293313,SMP,1,922.9435,250.1147,Saccade
832297308,SMP,1,883.6790,251.4303,Saccade
832301302,SMP,1,861.7042,249.1299,Saccade
832305297,SMP,1,861.0461,247.2229,Saccade
832309292,SMP,1,861.9782,244.2083,Saccade
832313286,SMP,1,859.6623,240.5140,Fixation
832317281,SMP,1,862.7386,238.7467,Fixation
832321275,SMP,1,859.0256,236.6444,Fixation
832325270,SMP,1,861.9612,234.1892,Fixation
832329265,SMP,1,864.4909,237.1767,Fixation
832333259,SMP,1,858.2938,235.6145,Fixation
832337254,SMP,1,856.5329,234.4410,Fixation
832341248,SMP,1,850.7027,229.8965,Fixation
832345243,SMP,1,850.6739,229.7502,Fixation
832349244,SMP,1,848.9764,228.3525,Fixation
832353245,SMP,1,849.0892,229.5706,Fixation
832357246,SMP,1,849.5977,229.7092,Fixation
832361247,SMP,1,847.9254,228.3629,Fixation
832365249,SMP,1,848.6393,228.9600,Fixation
832369250,SMP,1,846.6001,229.7607,Fixation
832373251,SMP,1,843.7484,229.8312,Fixation
832377252,SMP,1,843.3984,231.0677,Fixation
832381253,SMP,1,844.3992,230.3417,Fixation
832385254,SMP,1,846.7208,233.7450,Fixation
832389255,SMP,1,846.6717,235.8689,Fixation
832393256,SMP,1,846.4862,235.6245,Fixation
832397258,SMP,1,845.8073,235.9353,Fixation
832401259,SMP,1,845.3165,235.5911,Fixation
832405260,SMP,1,842.5848,237.2793,Fixation
832409261,SMP,1,838.7733,237.0524,Fixation
832413262,SMP,1,840.3614,236.5620,Fixation
832417263,SMP,1,841.6406,238.0626,Fixation
832421264,SMP,1,841.9809,237.7149,Fixation
832425265,SMP,1,844.0331,239.7227,Fixation
832429267,SMP,1,844.8962,241.9664,Fixation
832433268,SMP,1,843.9895,242.3546,Fixation
832437269,SMP,1,844.8285,242.5205,Fixation
832441270,SMP,1,845.9400,242.2814,Fixation
832445271,SMP,1,847.6937,242.5948,Fixation
832449272,SMP,1,845.1769,243.8908,Fixation
832453273,SMP,1,848.4937,244.7108,Fixation
832457274,SMP,1,848.6978,244.4348,Fixation
832461276,SMP,1,847.5458,246.6225,Fixation
832465277,SMP,1,847.1766,247.8718,Fixation
832469278,SMP,1,846.5808,248.6857,Fixation
832473279,SMP,1,844.9937,246.9706,Fixation
832477280,SMP,1,844.7674,247.8989,Fixation
832481281,SMP,1,843.3951,247.7328,Fixation
832485282,SMP,1,843.1514,249.1585,Fixation
832489283,SMP,1,842.3359,251.4098,Fixation
832493285,SMP,1,843.0693,252.6927,Fixation
832497286,SMP,1,842.7609,254.6740,Fixation
832501287,SMP,1,842.8317,255.9624,Fixation
832505288,SMP,1,843.5213,257.2949,Fixation
832509289,SMP,1,844.6706,256.9371,Fixation
832513290,SMP,1,845.7414,259.6939,Fixation
832517291,SMP,1,845.4138,259.3909,Fixation
832521292,SMP,1,845.0428,259.8729,Fixation
832525294,SMP,1,845.5363,259.6772,Fixation
832529295,SMP,1,844.9404,258.9572,Fixation
832533296,SMP,1,844.5660,257.2651,Fixation
832537297,SMP,1,844.8420,256.9199,Fixation
832541298,SMP,1,844.3063,256.4108,Fixation
832545299,SMP,1,844.3360,255.6699,Fixation
832549299,SMP,1,843.6722,254.2366,-
832553299,SMP,1,832.0942,252.2733,-
832557299,SMP,1,815.2261,250.4960,-
832561298,SMP,1,802.5044,248.3689,-
832565298,SMP,1,801.0924,249.6996,Fixation
832569298,SMP,1,813.1568,250.1772,Fixation
832573298,SMP,1,808.6760,248.0718,Fixation
832577297,SMP,1,807.9017,246.8931,Fixation
832581297,SMP,1,803.1715,245.5892,Fixation
832585297,SMP,1,808.6785,244.2023,Fixation
832589297,SMP,1,805.1727,243.4099,Fixation
832593297,SMP,1,800.7770,242.9740,Fixation
832597296,SMP,1,803.1058,245.4434,Fixation
832601296,SMP,1,804.4307,248.1486,Fixation
832605296,SMP,1,807.0903,248.6105,Fixation
832609296,SMP,1,808.4235,249.0097,Fixation
832613296,SMP,1,810.7005,248.1918,Fixation
832617295,SMP,1,811.9724,247.9255,Fixation
832621295,SMP,1,809.8068,247.7126,Fixation
832625295,SMP,1,808.7758,247.3210,Fixation
832629295,SMP,1,805.6146,250.3211,Fixation
832633295,SMP,1,805.1090,254.4004,Fixation
832637294,SMP,1,804.5959,258.9272,Fixation
832641294,SMP,1,804.9976,259.5816,Fixation
832645294,SMP,1,804.7289,257.2583,Fixation
832649294,SMP,1,802.8796,258.7023,Fixation
832653293,SMP,1,804.3416,250.1272,Fixation
832657293,SMP,1,801.5361,250.5067,Fixation
832661293,SMP,1,800.5219,243.8063,Fixation
832665293,SMP,1,800.4342,244.2168,Saccade
832669293,SMP,1,798.1694,245.2035,Saccade
832673292,SMP,1,800.8178,268.1640,Saccade
832677292,SMP,1,808.5023,361.0408,Saccade
832681292,SMP,1,828.4669,453.3409,Saccade
832685292,SMP,1,827.7764,471.2278,Saccade
832689292,SMP,1,827.1494,474.0490,Saccade
832693291,SMP,1,829.4734,467.5685,Saccade
832697291,SMP,1,827.2703,425.7479,Saccade
832701291,SMP,1,831.3829,422.4811,Saccade
832705291,SMP,1,833.6645,422.1235,Saccade
832709290,SMP,1,836.6123,420.3050,Saccade
832713290,SMP,1,838.5123,404.4468,Fixation
832717290,SMP,1,840.2271,421.2467,Fixation
832721290,SMP,1,841.0476,430.9292,Fixation
832725290,SMP,1,839.0738,451.6858,Fixation
832729289,SMP,1,836.5104,440.3150,Fixation
832733289,SMP,1,836.3084,440.5556,Fixation
832737289,SMP,1,838.0994,432.5163,Fixation
832741289,SMP,1,842.1319,428.5012,Fixation
832745289,SMP,1,839.1089,436.8471,Fixation
832749289,SMP,1,843.8483,449.2603,Fixation
832753289,SMP,1,846.6698,440.7473,Fixation
832757290,SMP,1,845.9284,434.8586,Fixation
832761290,SMP,1,846.1111,431.9681,Fixation
832765291,SMP,1,845.4102,432.2324,Fixation
832769292,SMP,1,844.5979,433.7547,Fixation
832773293,SMP,1,843.4510,430.4885,Fixation
832777294,SMP,1,845.8855,428.2355,Fixation
832781295,SMP,1,842.8313,426.5464,Blink
832785296,SMP,1,841.7725,429.1634,Blink
832789297,SMP,1,842.3855,461.0259,Blink
832793298,SMP,1,841.8201,432.1392,Blink
832797299,SMP,1,842.0198,441.0460,Blink
832801299,SMP,1,844.5753,486.4981,Blink
832805300,SMP,1,813.2622,463.0015,Blink
832809301,SMP,1,0.0000,0.0000,Blink
832813302,SMP,1,0.0000,0.0000,Blink
832817303,SMP,1,0.0000,0.0000,Blink
832821304,SMP,1,0.0000,0.0000,Blink
832825305,SMP,1,0.0000,0.0000,Blink
832829306,SMP,1,0.0000,0.0000,Blink
832833307,SMP,1,0.0000,0.0000,Blink
832837308,SMP,1,0.0000,0.0000,Blink
832841308,SMP,1,0.0000,0.0000,Blink
832845309,SMP,1,0.0000,0.0000,Blink
832849310,SMP,1,0.0000,0.0000,Blink
832853311,SMP,1,0.0000,0.0000,Blink
832857312,SMP,1,0.0000,0.0000,Blink
832861313,SMP,1,0.0000,0.0000,Blink
832865314,SMP,1,0.0000,0.0000,Blink
832869315,SMP,1,0.0000,0.0000,Blink
832873316,SMP,1,0.0000,0.0000,Blink
832877317,SMP,1,0.0000,0.0000,Blink
832881318,SMP,1,0.0000,0.0000,Blink
832885318,SMP,1,0.0000,0.0000,Blink
832889319,SMP,1,0.0000,0.0000,Blink
832893320,SMP,1,0.0000,0.0000,Blink
832897321,SMP,1,0.0000,0.0000,Blink
832901322,SMP,1,0.0000,0.0000,Blink
832905323,SMP,1,0.0000,0.0000,Blink
832909324,SMP,1,0.0000,0.0000,Blink
832913325,SMP,1,0.0000,0.0000,Blink
832917326,SMP,1,0.0000,0.0000,Blink
832921327,SMP,1,0.0000,0.0000,Blink
832925327,SMP,1,0.0000,0.0000,Blink
832929328,SMP,1,0.0000,0.0000,Blink
832933329,SMP,1,0.0000,0.0000,Blink
832937330,SMP,1,0.0000,0.0000,Blink
832941331,SMP,1,0.0000,0.0000,Blink
832945332,SMP,1,831.3275,449.1553,Blink
832949332,SMP,1,848.2898,420.3298,Blink
832953332,SMP,1,875.8372,424.7502,Blink
832957333,SMP,1,880.4533,424.7360,Blink
832961331,SMP,1,887.3844,402.2782,Blink
832965329,SMP,1,893.0279,390.5197,Blink
832969327,SMP,1,894.4608,424.2311,Blink
832973325,SMP,1,897.7169,442.0787,Blink
832977324,SMP,1,902.4543,445.3005,Blink
832981322,SMP,1,902.7498,443.7856,Blink
832985320,SMP,1,907.7985,455.9076,Blink
832989318,SMP,1,909.5378,496.0777,Blink
832993316,SMP,1,912.2929,504.1196,Blink
832997315,SMP,1,913.7861,507.7869,Blink
833001313,SMP,1,913.2634,500.9216,Fixation
833005311,SMP,1,911.6184,505.9516,Fixation
833009309,SMP,1,905.7110,484.8956,Fixation
833013307,SMP,1,907.1095,479.8878,Fixation
833017306,SMP,1,907.3775,487.8090,Fixation
833021304,SMP,1,905.1193,480.6437,Fixation
833025302,SMP,1,904.5407,489.7520,Fixation
833029300,SMP,1,904.4653,494.6432,Fixation
833033298,SMP,1,903.2524,498.2991,Fixation
833037297,SMP,1,903.2266,524.3790,Fixation
833041295,SMP,1,899.4709,514.2384,Fixation
833045293,SMP,1,898.8879,508.9986,Fixation
833049291,SMP,1,899.4024,499.2718,Fixation
833053289,SMP,1,899.6058,500.7533,Fixation
833057288,SMP,1,900.1434,498.2206,Fixation
833061286,SMP,1,900.2815,497.5136,Fixation
833065284,SMP,1,900.4156,509.1471,Fixation
833069282,SMP,1,899.6918,505.6292,Fixation
833073280,SMP,1,899.8281,505.5281,Fixation
833077279,SMP,1,900.7300,503.6365,Fixation
833081277,SMP,1,901.2751,508.3899,Fixation
833085275,SMP,1,904.1269,497.4464,Fixation
833089273,SMP,1,904.5072,492.3631,Fixation
833093271,SMP,1,906.0661,492.1505,Fixation
833097270,SMP,1,904.3890,487.8916,Fixation
833101268,SMP,1,904.5916,486.3334,Fixation
833105266,SMP,1,902.1542,493.2687,Fixation
833109264,SMP,1,903.4928,490.1310,Fixation
833113262,SMP,1,905.6886,504.9870,Fixation
833117261,SMP,1,907.2714,516.5501,Fixation
833121259,SMP,1,908.3556,490.0303,Fixation
833125257,SMP,1,905.0104,509.5504,Fixation
833129255,SMP,1,901.3348,508.7385,Saccade
833133253,SMP,1,901.2815,493.0169,Saccade
833137252,SMP,1,896.0406,492.8152,Saccade
833141250,SMP,1,888.6388,486.2104,Saccade
833145248,SMP,1,868.5505,488.0505,Saccade
833149248,SMP,1,847.8159,481.8729,Saccade
833153247,SMP,1,851.8100,481.9615,Saccade
833157247,SMP,1,855.3545,479.5399,Saccade
833161246,SMP,1,853.0248,471.4100,Fixation
833165247,SMP,1,852.3520,469.1412,Fixation
833169248,SMP,1,848.4279,478.1988,Fixation
833173248,SMP,1,844.2046,481.8685,Fixation
833177249,SMP,1,846.2375,471.0351,Fixation
833181250,SMP,1,844.3052,466.9687,Fixation
833185250,SMP,1,845.7800,467.7628,Fixation
833189251,SMP,1,846.7131,463.1907,Fixation
833193252,SMP,1,848.4730,462.9410,Fixation
833197252,SMP,1,846.4230,461.2922,Fixation
833201253,SMP,1,845.1479,461.5300,Fixation
833205254,SMP,1,846.4340,463.3451,Fixation
833209255,SMP,1,847.4744,482.6641,Fixation
833213255,SMP,1,848.0599,485.5953,Fixation
833217256,SMP,1,849.5017,465.0228,Fixation
833221257,SMP,1,846.2006,464.0080,Fixation
833225257,SMP,1,843.1607,461.8506,Fixation
833229258,SMP,1,843.3040,463.8926,Fixation
833233259,SMP,1,843.3885,481.2836,Fixation
833237259,SMP,1,843.3494,466.7131,Fixation
833241260,SMP,1,846.7879,469.4847,Fixation
833245261,SMP,1,846.1481,475.2892,Fixation
833249261,SMP,1,847.0969,473.5606,Fixation
833253262,SMP,1,846.4285,470.8915,Fixation
833257263,SMP,1,845.7944,465.8473,Fixation
833261264,SMP,1,843.9885,465.3994,Fixation
833265264,SMP,1,844.7860,464.1951,Fixation
833269265,SMP,1,844.5781,448.7156,Fixation
833273266,SMP,1,844.4437,462.8254,Fixation
833277266,SMP,1,843.2766,447.2483,Fixation
833281267,SMP,1,841.5863,443.3294,Fixation
833285268,SMP,1,840.1055,456.0697,Fixation
833289268,SMP,1,839.3719,452.4455,Fixation
833293269,SMP,1,838.7669,454.0523,Fixation
833297270,SMP,1,838.3314,437.6279,Fixation
833301270,SMP,1,838.7145,447.9727,Fixation
833305271,SMP,1,839.1863,435.7544,Fixation
833309272,SMP,1,839.5726,445.3829,Fixation
833313273,SMP,1,840.4456,426.6377,Fixation
833317273,SMP,1,840.7708,432.0071,Fixation
833321274,SMP,1,841.1501,441.1500,Fixation
833325275,SMP,1,842.0898,443.1016,Fixation
833329275,SMP,1,842.6263,439.0836,Fixation
833333276,SMP,1,842.6494,443.7010,Saccade
833337277,SMP,1,843.5460,447.7382,Saccade
833341277,SMP,1,852.6973,457.5498,Saccade
833345278,SMP,1,912.3333,463.2081,Saccade
833349277,SMP,1,996.1050,468.6959,Saccade
833353275,SMP,1,1025.1169,470.2650,Saccade
833357274,SMP,1,1014.7035,454.3465,Saccade
833361272,SMP,1,1005.9670,464.9277,Saccade
833365271,SMP,1,1000.8777,472.8368,Saccade
833369268,SMP,1,987.7615,482.4678,Saccade
833373264,SMP,1,982.4342,487.7383,Saccade
833377260,SMP,1,992.3016,484.6378,Fixation
833381257,SMP,1,992.3775,468.1519,Fixation
833385253,SMP,1,997.4878,467.5647,Fixation
833389250,SMP,1,995.7723,476.6413,Fixation
833393246,SMP,1,995.8324,479.2955,Fixation
833397243,SMP,1,992.0928,483.5127,Fixation
833401239,SMP,1,989.2770,489.2952,Fixation
833405236,SMP,1,986.8284,491.4323,Fixation
833409232,SMP,1,985.9462,494.6488,Fixation
833413228,SMP,1,985.4002,492.6557,Fixation
833417225,SMP,1,986.1159,482.5310,Fixation
833421221,SMP,1,986.2531,473.8929,Fixation
833425218,SMP,1,990.9939,467.4398,Fixation
833429214,SMP,1,990.0868,472.8745,Fixation
833433211,SMP,1,988.6968,482.0237,Fixation
833437207,SMP,1,987.9396,481.5662,Fixation
833441204,SMP,1,988.1775,483.1638,Fixation
833445200,SMP,1,989.7872,478.7310,Fixation
833449197,SMP,1,989.7749,480.4417,Fixation
833453193,SMP,1,989.4197,478.1850,Fixation
833457189,SMP,1,990.3909,461.8236,Fixation
833461186,SMP,1,991.5669,465.7885,Fixation
833465182,SMP,1,990.6261,459.0052,Fixation
833469179,SMP,1,989.2253,466.6250,Fixation
833473175,SMP,1,989.8637,461.8468,Fixation
833477172,SMP,1,990.3013,474.5017,Fixation
833481168,SMP,1,993.2963,463.8772,Fixation
833485165,SMP,1,994.6173,463.9894,Fixation
833489161,SMP,1,996.9572,460.6639,Fixation
833493157,SMP,1,996.1219,460.0235,Fixation
833497154,SMP,1,997.2792,460.5928,Fixation
833501150,SMP,1,998.4173,463.4940,Fixation
833505147,SMP,1,998.5802,463.2444,Fixation
833509143,SMP,1,1000.4229,465.1295,Fixation
833513140,SMP,1,1000.4010,462.2799,Fixation
833517136,SMP,1,999.2880,460.9532,Fixation
833521133,SMP,1,997.5711,461.5898,Fixation
833525129,SMP,1,995.7342,459.3824,Fixation
833529126,SMP,1,994.4216,458.6943,Fixation
833533122,SMP,1,993.2489,456.6950,Fixation
833537118,SMP,1,992.9471,455.3848,Fixation
833541115,SMP,1,990.7459,452.5071,Fixation
833545111,SMP,1,991.0738,449.4306,Fixation
833549110,SMP,1,989.9310,447.5668,Fixation
833553109,SMP,1,991.1292,446.4431,Fixation
833557108,SMP,1,990.2554,445.7897,Fixation
833561107,SMP,1,990.1934,446.1280,Fixation
833565106,SMP,1,991.1471,445.2409,Fixation
833569104,SMP,1,991.9887,444.8069,Fixation
833573106,SMP,1,993.3113,444.9432,Fixation
833577107,SMP,1,992.0402,445.4912,Fixation
833581109,SMP,1,994.4028,448.4520,Fixation
833585110,SMP,1,998.7301,447.7313,Fixation
833589112,SMP,1,1001.7428,454.5465,Fixation
833593113,SMP,1,1002.1217,451.5961,Fixation
833597114,SMP,1,1002.1130,459.5003,Fixation
833601116,SMP,1,1001.8120,465.8221,Fixation
833605117,SMP,1,1002.7252,467.1114,Fixation
833609119,SMP,1,1003.3519,468.3606,Fixation
833613120,SMP,1,1003.3034,460.0067,Fixation
833617121,SMP,1,1002.5874,465.1627,Fixation
833621123,SMP,1,1001.3738,461.4488,Fixation
833625124,SMP,1,1001.0395,470.4952,Fixation
833629126,SMP,1,999.6438,466.2442,Fixation
833633127,SMP,1,998.6095,462.9948,Fixation
833637128,SMP,1,997.2862,464.4373,Fixation
833641130,SMP,1,996.9849,464.9140,Fixation
833645131,SMP,1,997.1504,474.2095,Fixation
833649133,SMP,1,996.8260,473.9296,Fixation
833653134,SMP,1,997.3750,472.0857,Fixation
833657136,SMP,1,997.3381,478.0067,Fixation
833661137,SMP,1,997.0479,479.0103,Fixation
833665138,SMP,1,999.5558,482.4766,Fixation
833669140,SMP,1,999.8008,480.4305,Fixation
833673141,SMP,1,1000.2807,481.7716,Fixation
833677143,SMP,1,1001.6057,479.3424,Fixation
833681144,SMP,1,1002.6960,479.3311,Fixation
833685145,SMP,1,1004.7086,477.5593,Fixation
833689147,SMP,1,1006.4354,477.1770,Fixation
833693148,SMP,1,1008.6976,475.7333,Fixation
833697150,SMP,1,1008.2962,475.3631,Fixation
833701151,SMP,1,1009.7828,472.3224,Fixation
833705153,SMP,1,1010.0606,471.4696,Fixation
833709154,SMP,1,1009.2882,467.5429,Fixation
833713155,SMP,1,1011.0620,467.4474,Fixation
833717157,SMP,1,1012.2312,466.7494,Fixation
833721158,SMP,1,1010.3168,463.6385,Fixation
833725160,SMP,1,1010.0891,460.4750,Fixation
833729161,SMP,1,1009.0566,458.4412,Fixation
833733162,SMP,1,1006.6623,455.4820,Fixation
833737164,SMP,1,1005.6894,453.8892,Fixation
833741165,SMP,1,1003.4430,449.6929,Fixation
833745167,SMP,1,1002.4139,449.0024,Fixation
833749167,SMP,1,1001.9263,447.8759,Fixation
833753168,SMP,1,1001.0003,445.0106,Fixation
833757168,SMP,1,999.8426,445.8872,Fixation
833761169,SMP,1,998.2082,443.9557,Fixation
833765169,SMP,1,998.2368,442.3697,Fixation
833769170,SMP,1,999.0989,443.9553,Fixation
833773170,SMP,1,997.5440,444.8922,Fixation
833777169,SMP,1,997.9397,446.5719,Fixation
833781168,SMP,1,998.5609,447.5652,Fixation
833785167,SMP,1,999.9260,450.7034,Fixation
833789166,SMP,1,1001.3606,453.4674,Fixation
833793165,SMP,1,1002.0736,457.0806,Fixation
833797164,SMP,1,1003.4360,459.7877,Fixation
833801163,SMP,1,1004.7386,461.0737,Fixation
833805162,SMP,1,1006.4192,465.5854,Fixation
833809161,SMP,1,1006.3905,468.2167,Fixation
833813160,SMP,1,1007.0872,470.9654,Fixation
833817159,SMP,1,1009.0655,471.6112,Fixation
833821158,SMP,1,1009.5218,472.3544,Fixation
833825157,SMP,1,1009.4493,470.4366,Fixation
833829156,SMP,1,1009.4212,471.9399,Fixation
833833155,SMP,1,1009.9996,470.7976,Fixation
833837154,SMP,1,1010.7152,470.6168,Fixation
833841153,SMP,1,1010.1933,472.0676,Fixation
833845152,SMP,1,1010.0124,471.1117,Fixation
833849151,SMP,1,1008.6466,471.0964,Fixation
833853150,SMP,1,1006.9193,470.4486,Fixation
833857149,SMP,1,1005.6752,463.2479,Fixation
833861148,SMP,1,1004.0435,464.6044,Fixation
833865147,SMP,1,1003.9764,455.2686,Fixation
833869146,SMP,1,1003.1827,458.1000,Saccade
833873145,SMP,1,1002.4514,458.8388,Saccade
833877144,SMP,1,989.9718,459.6998,Saccade
833881143,SMP,1,946.0880,475.8842,Saccade
833885142,SMP,1,900.9925,495.7950,Saccade
833889141,SMP,1,885.8511,504.1259,Saccade
833893140,SMP,1,889.7201,509.9480,Saccade
833897139,SMP,1,900.9221,510.3884,Saccade
833901138,SMP,1,893.3203,514.9209,Fixation
833905137,SMP,1,891.5460,514.5718,Fixation
833909136,SMP,1,894.8200,516.3014,Fixation
833913135,SMP,1,891.1910,516.1572,Fixation
833917134,SMP,1,890.1783,516.5420,Fixation
833921133,SMP,1,887.8132,516.4297,Fixation
833925132,SMP,1,882.4070,519.9332,Fixation
833929131,SMP,1,883.6852,518.6116,Fixation
833933130,SMP,1,883.8578,515.8711,Fixation
833937129,SMP,1,885.3922,515.7648,Fixation
833941128,SMP,1,883.0907,516.0310,Fixation
833945127,SMP,1,882.3542,515.1147,Fixation
833949127,SMP,1,881.7386,511.0752,Fixation
833953126,SMP,1,879.1410,513.1171,Fixation
833957126,SMP,1,877.8432,515.3780,Fixation
833961126,SMP,1,876.7971,534.1220,Fixation
833965125,SMP,1,877.1495,536.5333,Fixation
833969125,SMP,1,876.3125,521.3672,Fixation
833973125,SMP,1,875.7883,540.8866,Fixation
833977124,SMP,1,875.3202,539.5054,Fixation
833981125,SMP,1,875.6421,541.6402,Fixation
833985125,SMP,1,876.0465,537.3410,Fixation
833989126,SMP,1,874.7652,531.0552,Fixation
833993126,SMP,1,874.1238,530.2794,Fixation
833997127,SMP,1,874.2406,523.6933,Fixation
834001128,SMP,1,873.7479,536.0175,Fixation
834005128,SMP,1,875.8223,540.8585,Fixation
834009129,SMP,1,878.0323,538.2007,Fixation
834013129,SMP,1,878.8455,550.0233,Fixation
834017130,SMP,1,881.5389,556.4404,Fixation
834021130,SMP,1,882.3138,566.0328,Fixation
834025131,SMP,1,881.3410,561.6489,Fixation
834029132,SMP,1,880.5581,561.3191,Fixation
834033132,SMP,1,879.8818,549.1382,Fixation
834037133,SMP,1,883.3494,538.5602,Fixation
834041133,SMP,1,883.5056,547.1529,Fixation
834045134,SMP,1,887.6965,556.4614,Fixation
834049134,SMP,1,888.2142,540.7978,Fixation
834053135,SMP,1,888.8786,556.2620,Fixation
834057136,SMP,1,889.9468,562.4325,Fixation
834061136,SMP,1,888.3652,553.8719,Fixation
834065137,SMP,1,890.5746,551.2064,Fixation
834069137,SMP,1,885.2218,545.4097,Fixation
834073138,SMP,1,888.3733,540.7109,Fixation
834077138,SMP,1,889.9253,543.8768,Fixation
834081139,SMP,1,887.6305,543.8131,Fixation
834085140,SMP,1,885.1698,535.7044,Fixation
834089140,SMP,1,882.6077,546.3893,Fixation
834093141,SMP,1,880.1764,549.8472,Fixation
834097141,SMP,1,876.7542,550.6518,Fixation
